ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
670	1,1,0	104,58,94	0,0,0	110,61,121	179	99
671	0,1,0	50,34,78	0,0,0	70,55,78	189	99
672	0,0,0	25,10,19	0,0,1	25,13,33	182	99
673	0,0,2	5,0,0	2,2,1	4,0,0	224	99
674	0,0,0	13,7,9	1,0,0	11,3,13	180	99
676	19,10,23	0,0,4	22,19,27	1,0,0	165	99
677	9,2,9	15,13,25	4,1,7	13,7,25	151	99
678	0,0,2	0,0,1	0,1,0	0,0,0	198	99
681	4,1,1	92,63,76	2,2,2	33,24,48	175	99
682	0,0,2	61,62,85	0,0,2	129,51,135	172	99
683	18,15,20	3,3,5	26,19,22	10,20,18	294	99
684	14,15,23	0,2,2	14,9,15	26,5,20	213	99
685	10,14,23	14,9,12	14,9,14	93,50,98	202	99
688	0,4,5	195,177,244	3,4,5	258,191,302	169	99
689	3,3,2	41,57,63	0,1,0	90,50,86	273	99
690	0,0,1	56,31,57	0,0,0	54,22,51	251	99
691	1,1,2	103,80,111	2,0,1	161,107,188	222	99
693	16,22,49	2,4,5	27,23,38	10,8,8	199	99
695	5,1,15	266,189,317	10,1,7	284,196,365	173	99
697	1,0,1	56,49,74	0,0,0	65,54,97	434	99
699	0,1,1	247,169,245	0,0,0	293,204,382	179	99
701	0,1,2	34,33,36	2,1,6	44,29,48	185	99
702	1,1,3	12,20,21	3,2,2	15,17,23	192	99
703	2,2,0	1,1,1	1,0,0	2,0,1	241	99
704	9,10,16	1,3,6	7,10,10	2,6,1	194	99
705	1,0,4	72,49,82	1,1,3	96,53,78	601	99
708	1,2,5	3,3,1	2,2,6	5,0,15	176	99
709	6,5,10	59,44,58	7,4,4	60,44,59	198	99
710	28,33,36	4,0,3	49,38,46	5,2,4	496	99
716	11,3,8	214,149,228	10,5,8	235,184,282	186	99
719	2,2,0	188,208,270	0,0,0	272,147,355	300	99
720	2,2,0	58,49,77	0,0,0	89,50,94	296	99
721	0,1,0	217,165,264	0,0,0	314,131,357	272	99
724	3,1,3	28,14,42	1,0,4	48,27,39	173	99
727	0,1,0	25,16,33	1,0,0	21,18,14	195	99
728	163,127,167	2,4,2	124,85,137	1,1,4	120	99
729	1,0,0	288,180,293	0,0,0	315,200,389	177	99
730	1,1,6	0,2,1	2,1,0	1,0,3	169	99
731	3,0,3	0,0,1	2,3,4	1,0,2	219	99
732	6,2,6	43,24,35	4,1,5	78,31,51	203	99
733	0,0,0	36,25,38	1,0,0	37,17,35	174	99
735	0,1,0	0,0,0	0,0,0	0,0,1	200	99
739	2,1,0	22,23,38	0,0,1	44,22,35	418	99
740	3,0,3	50,33,54	3,2,8	45,39,66	212	99
741	0,0,1	152,104,148	7,0,0	129,94,121	224	99
743	3,2,9	52,33,51	7,9,6	62,40,60	211	99
744	37,26,46	0,1,2	35,30,69	0,0,0	183	99
745	6,2,1	0,0,2	2,2,2	13,4,18	197	99
748	0,1,0	36,47,54	0,0,0	86,48,103	195	99
750	5,2,3	66,54,127	0,0,2	122,52,106	169	99
753	0,1,0	80,68,87	1,0,2	76,51,104	196	99
754	3,3,5	14,26,23	3,2,4	41,13,42	201	99
755	0,1,1	134,123,187	0,1,0	154,69,223	192	99
758	3,0,3	9,10,16	5,0,5	12,4,12	178	99
760	1,2,0	47,34,60	0,2,3	53,49,78	210	99
762	40,17,34	55,33,46	22,20,19	33,36,39	250	99
763	1,0,1	14,10,20	0,0,1	32,9,32	186	99
764	5,4,11	2,0,1	9,7,9	7,4,8	180	99
765	4,3,2	196,155,224	3,1,3	237,162,284	193	99
767	6,6,8	0,0,0	12,11,14	1,0,1	180	99
769	0,0,3	289,78,215	0,0,0	56,31,58	214	99
770	3,2,2	104,62,99	3,7,5	107,62,113	182	99
771	0,0,5	34,41,56	0,0,1	73,38,85	190	99
777	4,4,3	63,57,81	8,1,1	84,63,97	208	99
778	9,14,23	10,7,27	5,0,8	8,3,4	551	99
779	17,12,25	689,494,857	28,12,25	859,478,868	174	99
780	10,12,15	631,436,671	12,4,11	769,408,740	190	99
781	3,1,4	0,0,2	3,1,4	2,0,2	211	99
788	20,24,29	2,0,0	20,23,23	3,1,4	241	99
789	8,12,13	0,4,2	7,12,6	7,5,12	197	99
790	0,0,0	30,29,29	0,1,0	38,15,37	234	99
791	4,0,5	0,0,0	0,2,3	7,14,14	466	99
793	5,7,15	271,200,383	2,0,5	161,104,188	198	99
794	1,0,3	8,8,8	2,0,0	10,12,13	320	99
796	15,7,22	10,7,5	6,3,10	18,9,20	167	99
797	15,7,22	20,13,18	6,3,7	7,2,12	527	99
804	5,9,4	255,163,273	0,6,6	310,182,387	214	99
805	13,2,8	22,9,26	6,0,9	15,13,19	180	99
808	0,0,3	33,25,36	0,0,0	25,17,38	174	99
811	32,16,29	636,422,698	35,11,31	376,284,437	210	99
813	1,1,0	0,3,5	0,1,1	6,0,2	740	99
814	54,47,77	31,26,39	62,39,87	35,22,39	327	99
815	1,0,1	273,221,430	0,0,0	270,147,325	191	99
818	244,227,274	3853,3117,4659	327,215,353	4742,3205,5980	172	99
819	0,0,0	19,9,14	1,0,0	9,6,10	192	99
820	0,0,3	945,694,1139	0,0,1	1332,832,1632	184	99
821	4,4,10	1,0,1	5,8,3	2,1,0	207	99
822	0,1,2	0,0,0	1,0,3	3,0,8	196	99
827	7,2,6	14,11,28	4,5,1	25,3,18	174	99
828	1,0,0	5,7,27	3,1,1	35,9,23	202	99
829	6,4,9	23,34,60	5,2,3	50,14,61	204	99
830	1,1,2	7,4,10	1,0,0	23,9,19	195	99
831	4,1,1	85,77,99	2,3,3	103,72,91	170	99
832	248,199,363	40,34,54	273,206,465	80,43,63	489	99
834	1,2,3	8,10,6	3,2,1	6,6,6	285	99
835	4,3,4	59,41,106	4,0,4	105,39,92	188	99
836	10,9,12	2,0,0	6,9,10	0,0,5	553	99
837	0,0,0	45,44,49	0,0,1	38,33,73	194	99
838	77,65,118	3,1,2	102,73,150	2,0,0	327	99
840	0,1,0	0,0,1	1,0,0	0,0,3	169	99
841	0,1,0	44,19,54	0,0,0	68,32,59	176	99
842	1,0,5	12,11,29	1,3,4	22,17,21	298	99
843	0,0,5	1984,1430,2477	0,3,2	2389,1580,2564	292	99
845	11,12,22	53,29,42	15,9,4	66,39,71	200	99
846	1,0,1	79,49,105	1,0,7	105,78,117	182	99
847	16,8,21	30,32,56	13,14,21	71,39,80	169	99
848	17,9,21	6,5,11	15,16,22	14,12,18	181	99
849	3,2,3	10,11,17	1,1,1	28,16,37	199	99
851	2,1,1	14,4,8	1,1,1	20,14,20	177	99
852	1,2,0	227,192,278	0,0,0	242,161,251	190	99
855	9,6,3	251,207,328	3,5,11	288,151,336	172	99
858	10,5,1	72,66,79	2,5,4	101,83,135	174	99
859	13,13,14	3,2,3	8,6,15	3,3,4	378	99
860	2,1,0	255,279,386	0,0,2	458,187,516	168	99
861	4,3,8	260,217,312	4,3,13	311,194,337	360	99
862	0,0,0	37,21,39	0,0,2	33,14,42	171	99
863	0,1,0	63,44,98	0,0,0	93,49,95	193	99
864	17,12,24	342,272,380	15,4,16	424,246,462	177	99
865	1,1,0	0,0,0	1,0,0	1,0,0	342	99
867	9,8,11	58,54,83	10,2,10	73,56,84	175	99
869	3,5,13	4827,4690,6986	4,1,0	7429,3491,9508	191	99
871	18,18,22	6,9,10	28,19,42	27,11,31	189	99
872	13,8,14	202,177,254	20,7,14	242,163,261	216	99
873	0,0,0	29,20,33	0,0,1	22,22,24	184	99
874	1,1,3	243,228,281	0,0,4	410,212,497	201	99
875	1,0,1	1,3,0	2,2,0	4,0,3	219	99
878	2,1,4	471,372,438	3,3,8	641,356,650	173	99
879	0,0,0	131,122,152	1,0,1	187,113,271	204	99
880	0,0,0	71,58,84	1,0,1	108,62,135	189	99
881	0,1,0	924,699,1267	2,1,3	1024,508,1020	603	99
882	1,2,1	50,43,62	2,0,0	69,35,62	179	99
883	2,0,0	82,75,84	0,0,2	97,64,103	192	99
884	4,0,0	16,13,19	2,0,6	23,17,27	234	99
886	0,1,0	8,10,17	2,0,0	23,9,29	175	99
887	210,151,334	4,2,10	299,106,293	10,3,7	183	99
888	0,0,2	78,62,84	1,5,0	79,52,74	390	99
890	0,0,0	22,6,24	1,0,0	17,8,27	234	99
891	1,0,0	0,0,0	0,0,0	2,3,1	182	99
892	19,8,12	887,644,1187	9,2,7	1214,770,1212	447	99
893	26,26,56	43,30,55	28,20,34	79,43,71	188	99
895	12,10,24	1,2,0	19,15,30	5,11,9	204	99
896	12,5,10	102,106,175	11,6,17	162,61,158	197	99
897	2,0,0	0,0,0	0,0,0	0,0,1	183	99
898	0,0,0	4,2,1	0,0,1	1,1,3	209	99
899	4,2,6	78,48,92	6,1,4	75,42,98	188	99
904	0,1,0	0,0,1	0,2,0	1,0,0	183	99
905	4,4,5	26,18,33	1,0,0	38,30,55	176	99
906	9,6,8	39,61,52	6,4,5	86,52,92	184	99
910	3,1,5	0,0,0	1,5,6	8,3,6	199	99
912	18,19,22	19,6,17	4,4,4	36,18,51	163	99
917	0,0,1	349,321,625	0,1,1	561,239,489	184	99
918	128,132,168	0,0,0	251,124,266	3,2,0	192	99
919	0,2,0	15,13,15	0,0,1	12,4,10	199	99
920	9,15,21	2,1,4	7,13,28	15,4,11	190	99
921	12,12,28	735,661,1091	41,11,33	1245,596,1245	390	99
922	16,13,10	45,40,54	2,2,2	124,68,125	176	99
925	0,0,4	51,35,70	2,1,0	98,26,84	174	99
926	27,17,57	1,1,1	36,34,43	0,0,0	169	99
928	11,9,7	0,0,1	8,8,5	0,0,0	156	99
931	25,24,30	7685,5997,8899	32,22,36	10551,6104,11525	189	99
932	3,4,5	14,7,19	2,2,3	16,20,16	226	99
935	2,1,1	15,17,38	0,0,1	22,15,34	200	99
936	0,0,0	84,67,102	0,0,1	55,39,73	374	99
937	54,37,77	141,131,232	20,12,31	282,139,299	306	99
938	0,0,0	134,109,164	2,0,2	168,92,230	185	99
939	5,1,3	93,88,152	10,4,7	157,63,180	171	99
940	0,0,2	54,38,49	1,0,1	38,38,59	208	99
941	0,1,2	148,108,193	0,1,1	185,103,187	208	99
942	2,2,3	15,0,7	0,1,2	32,16,19	187	99
943	1,3,2	205,137,232	0,2,2	220,165,270	187	99
944	0,0,1	359,265,483	0,0,0	687,379,573	277	99
945	2,2,0	0,4,0	1,0,0	14,5,13	211	99
946	71,56,95	0,2,1	136,66,161	3,3,4	212	99
947	1,0,0	156,108,177	0,0,1	248,149,282	311	99
948	89,67,94	147,119,217	11,10,11	218,145,252	212	99
949	5,5,4	71,48,115	2,2,1	135,51,108	207	99
950	2,1,0	76,52,105	0,2,0	108,52,72	183	99
952	10,5,8	1046,753,1290	9,16,21	1282,819,1479	185	99
954	1,0,1	148,122,166	0,0,1	158,108,189	346	99
955	82,70,122	0,0,0	72,64,109	0,0,2	411	99
957	1,1,5	33,37,40	1,2,4	52,20,31	183	99
958	16,17,17	451,320,552	20,13,13	617,403,659	205	99
960	2,2,4	125,98,190	3,2,5	148,75,173	186	99
961	0,0,0	16,4,26	1,0,0	33,9,29	184	99
963	0,2,0	0,2,0	1,0,0	0,0,0	162	99
964	10,5,18	2,0,1	7,7,10	0,1,5	273	99
965	10,5,18	164,92,183	7,7,10	249,133,275	276	99
967	0,0,1	87,61,112	0,0,1	91,69,103	178	99
968	7,8,17	1,1,2	7,3,14	1,0,3	180	99
969	41,35,66	3,3,2	59,21,50	12,3,6	322	99
970	1,0,3	27,17,43	2,1,3	77,43,73	211	99
971	5,3,7	1,2,2	22,8,23	4,1,6	215	99
974	16,8,20	0,0,1	8,14,18	4,0,1	212	99
975	8,9,13	34,55,85	14,1,13	68,37,63	168	99
976	0,0,0	69,56,126	1,1,1	114,46,139	219	99
978	0,0,1	331,193,486	0,0,0	615,326,599	187	99
979	2,0,3	83,85,129	5,1,5	120,66,124	192	99
980	39,28,42	3,5,6	66,31,72	15,6,17	228	99
984	0,5,2	4397,3674,7588	3,0,0	7107,2896,5863	198	99
985	3,4,4	8,2,10	6,2,5	11,8,23	189	99
986	2,1,1	0,1,0	0,0,2	0,2,2	200	99
990	4,3,3	137,98,187	2,0,0	162,118,181	187	99
991	34,33,49	0,0,0	40,27,68	0,0,2	250	99
992	9,11,16	24,16,30	11,6,16	27,19,34	220	99
995	3,6,5	3055,2163,3545	0,4,2	4722,3216,4584	453	99
996	1,0,0	438,307,446	0,0,1	211,145,272	202	99
997	6,7,20	0,0,0	12,9,12	0,1,0	158	99
998	1,1,0	96,63,95	1,0,0	74,77,127	419	99
1000	65,44,84	3,0,1	76,63,114	3,0,2	165	99
1001	0,0,1	0,2,1	0,0,0	0,2,1	168	99
1003	16,12,23	4,0,1	29,16,28	3,0,5	218	99
1004	0,1,2	299,198,399	0,0,0	350,143,373	187	99
1005	13,17,46	45,36,49	2,1,3	74,35,80	181	99
1006	0,0,0	19,14,23	0,0,1	24,4,13	221	99
1008	0,2,3	47,65,91	1,0,2	109,36,116	185	99
1009	0,0,0	120,100,157	0,0,1	168,69,204	216	99
1010	0,0,3	8,7,11	0,0,0	18,5,13	189	99
1011	3,0,0	35,22,49	2,1,2	44,21,45	289	99
1012	1,2,0	63,37,67	3,0,0	67,37,61	185	99
1014	5,13,16	39,53,71	6,10,9	63,26,54	208	99
1016	21,17,30	0,0,0	21,19,21	0,0,1	237	99
1018	3,0,2	35,23,44	0,0,0	39,32,60	192	99
1019	2,4,7	41,25,52	3,3,1	30,21,27	329	99
1020	1,2,7	87,63,72	3,4,7	61,47,111	235	99
1021	0,0,0	13,13,16	1,0,1	19,7,19	190	99
1022	1,0,2	0,0,0	2,0,1	1,12,9	210	99
1026	0,0,0	30,12,27	1,0,0	22,9,31	164	99
1029	56,47,71	139,98,142	61,47,62	123,69,162	372	99
1030	3,4,11	104,67,119	3,3,6	105,78,105	199	99
1031	1,2,5	124,77,140	1,3,4	118,99,146	186	99
1034	25,27,26	2,2,2	25,14,24	0,4,8	215	99
1036	14,5,8	44,57,95	0,0,1	130,56,141	187	99
1037	0,0,1	22,17,39	0,0,0	20,14,19	187	99
1038	2,2,3	1,0,1	1,0,0	4,0,5	191	99
1040	7,7,8	242,157,262	8,6,7	197,166,230	181	99
1044	0,1,1	52,46,81	0,0,0	135,65,133	166	99
1045	0,1,0	0,0,0	0,0,0	1,0,0	226	99
1049	2,2,7	29,20,35	1,0,0	67,34,67	194	99
1050	1,0,2	0,1,0	0,0,0	5,2,1	183	99
1051	1,2,6	89,55,108	3,1,2	117,73,138	218	99
1052	1,0,4	31,21,47	1,0,1	31,12,22	167	99
1053	11,5,12	180,141,210	3,4,7	182,122,203	181	99
1054	2,1,2	6,1,5	1,0,2	7,2,5	388	99
1055	3,0,1	126,78,141	2,0,2	106,68,132	245	99
1056	0,1,0	14,6,7	0,0,0	5,3,4	1129	99
1058	2,5,3	108,69,130	1,2,3	69,69,120	217	99
1060	10,4,9	228,164,274	6,2,4	196,139,211	189	99
1061	4,3,6	26,26,44	1,4,4	24,10,27	363	99
1062	18,6,17	141,96,155	23,11,13	170,118,194	186	99
1063	46,30,51	89,65,100	14,6,20	169,123,190	226	99
1066	0,0,1	134,126,210	0,0,1	217,134,237	186	99
1067	0,1,2	34,33,32	0,0,0	16,16,18	187	99
1068	2,1,4	1,0,1	2,2,2	0,1,1	129	99
1070	9,4,9	20,4,15	2,5,4	33,15,27	180	99
1072	8,5,12	58,34,81	6,8,8	72,62,73	201	99
1073	4,6,6	0,0,2	7,3,7	0,0,0	216	99
1074	25,19,21	483,371,599	22,11,32	673,384,630	187	99
1075	7,3,9	52,51,77	2,1,3	69,52,77	209	99
1076	0,0,1	47,32,31	0,0,0	58,31,43	185	99
1077	14,5,16	10,12,25	16,10,15	18,14,22	241	99
1078	1,0,3	182,163,297	3,2,6	495,161,512	189	99
1079	1,1,3	71,56,99	3,0,3	71,47,88	184	99
1080	2,1,5	273,284,489	1,0,0	519,148,505	201	99
1085	1,0,1	0,0,1	2,1,0	1,0,0	188	99
1086	0,0,1	331,231,516	0,0,0	611,345,533	187	99
1087	1,0,0	0,0,1	0,0,1	3,0,0	219	99
1088	1,0,1	77,69,76	0,0,0	108,69,102	171	99
1089	0,2,4	75,75,105	8,7,10	129,78,139	213	99
1091	3,2,1	0,0,0	1,3,2	2,0,1	506	99
1092	62,42,69	32,28,29	71,32,59	48,29,69	207	99
1093	0,0,0	9,13,7	0,0,1	9,15,31	168	99
1095	38,37,76	1,0,3	53,25,62	1,0,2	192	99
1096	3,7,5	48,45,52	4,0,7	64,22,64	201	99
1097	0,0,1	48,44,53	0,0,0	58,20,59	189	99
1098	1,1,0	44,35,52	0,0,1	49,32,59	190	99
1099	2,5,7	62,59,101	2,0,1	90,50,77	196	99
1100	0,1,0	69,27,85	0,0,0	76,36,72	192	99
1102	9,4,17	1,0,1	23,16,10	0,1,8	186	99
1104	6,3,3	66,38,79	2,2,3	26,14,21	182	99
1105	4,8,9	2,2,4	6,3,10	4,2,3	176	99
1107	3,4,2	51,32,54	2,0,2	77,52,93	200	99
1109	9,5,4	73,91,155	3,1,6	140,70,150	167	99
1111	1,1,0	47,42,51	0,0,0	46,33,48	176	99
1113	452,285,563	30,22,40	514,350,586	35,19,44	126	99
1114	4,2,0	61,63,82	1,2,2	62,22,82	269	99
1115	7,7,8	51,64,97	1,2,2	139,44,122	379	99
1116	1,1,1	91,60,133	0,0,0	117,81,107	268	99
1117	1,0,0	1,0,0	0,1,0	0,0,0	189	99
1118	1,0,0	0,1,1	1,0,1	0,0,0	150	99
1119	0,1,0	79,64,105	1,0,0	89,40,105	399	99
1120	1,0,0	3,3,0	0,0,4	47,30,36	195	99
1122	1,0,0	968,645,1061	0,0,0	1004,534,1066	203	99
1124	9,5,9	264,211,336	18,7,17	324,207,407	307	99
1126	3,4,2	147,132,190	0,0,1	315,189,366	201	99
1128	13,10,24	15,6,29	15,10,15	15,11,22	673	99
1129	8,4,4	139,127,204	2,6,11	188,139,279	227	99
1130	1,1,2	32,33,34	0,0,1	78,40,88	193	99
1131	1,0,2	86,50,114	2,1,0	137,54,110	196	99
1132	16,10,22	39,35,83	38,25,30	83,47,62	180	99
1133	10,9,11	6,4,4	7,10,14	3,2,0	405	99
1135	0,0,1	333,342,670	1,1,3	896,301,728	292	99
1136	9,17,21	143,151,310	15,6,14	453,137,359	182	99
1137	3,2,3	409,335,486	0,0,0	861,319,739	175	99
1138	6,0,2	3,0,0	0,1,4	13,8,13	282	99
1140	4,5,6	313,207,401	6,3,5	445,288,498	191	99
1141	2,3,4	45,47,74	1,5,5	82,45,84	183	99
1142	1,0,1	129,108,177	0,0,0	121,86,147	187	99
1144	19,5,9	207,177,231	10,5,11	164,105,227	190	99
1146	4,1,5	5,2,3	2,2,8	9,6,10	177	99
1147	1,0,1	111,95,174	0,1,0	243,108,196	211	99
1148	7,4,7	213,157,252	9,3,6	266,194,281	177	99
1150	1,1,1	1,0,4	0,0,0	4,4,5	257	99
1152	0,0,1	1056,751,1223	0,1,1	1323,698,1479	194	99
1154	0,1,0	111,88,155	0,0,2	122,72,107	177	99
1155	1,4,5	0,0,1	8,2,11	1,0,1	193	99
1156	0,0,1	87,71,81	0,0,2	102,37,77	641	99
1158	9,4,12	144,94,144	10,6,10	174,106,196	184	99
1164	2,1,4	2,2,4	2,1,7	4,5,9	188	99
1168	3,1,2	18,3,12	1,0,1	17,10,19	169	99
1170	5,5,0	122,103,142	4,6,6	116,77,167	174	99
1171	0,2,0	591,548,839	0,0,1	1230,540,1071	181	99
1172	1,0,1	75,66,101	0,0,0	103,62,114	181	99
1173	0,1,0	1352,971,1616	0,1,0	1321,1077,1760	185	99
1175	0,0,1	11,14,12	1,0,3	18,6,17	313	99
1177	16,12,20	26,20,30	22,13,25	52,24,36	199	99
1178	1,0,0	71,83,115	0,0,0	123,81,128	179	99
1179	0,1,0	13,8,15	0,0,0	19,17,24	175	99
1180	0,1,1	108,79,112	0,0,0	102,73,119	196	99
1181	0,1,0	204,151,282	0,1,1	224,135,325	202	99
1182	91,52,81	130,81,146	81,64,104	129,61,129	1008	99
1183	4,1,0	141,114,232	2,2,1	174,88,193	235	99
1184	3,0,3	10,7,9	1,0,2	7,2,10	206	99
1185	1,0,0	17,13,29	0,0,0	34,4,28	192	99
1186	1,2,1	104,67,130	0,0,0	171,99,172	192	99
1187	5,2,6	17324,13488,20266	8,4,14	39174,15816,39956	190	99
1189	5044,3916,5923	0,0,0	11347,4588,11656	1,0,0	166	99
1192	0,1,2	4,4,9	1,0,1	3,8,10	180	99
1193	1,1,2	32,30,31	1,1,1	61,40,55	238	99
1194	2,1,0	2,2,0	1,1,0	1,0,1	282	99
1195	2,1,1	46,37,71	1,0,0	62,24,74	177	99
1196	1,0,2	73,42,101	0,0,0	82,41,86	313	99
1197	41,33,61	0,0,1	20,29,40	0,1,1	233	99
1198	8,7,7	4,1,3	22,6,13	10,7,9	189	99
1199	3,5,3	291,186,348	8,4,3	396,230,460	188	99
1200	47,60,51	3,1,5	114,68,113	6,1,7	221	99
1201	25,18,18	0,1,1	21,18,18	0,0,2	177	99
1204	4,1,4	12,9,9	0,1,0	18,14,28	180	99
1205	5,8,10	54,40,69	22,7,14	77,34,94	266	99
1206	1,1,0	39,36,56	0,0,1	30,15,58	175	99
1207	1,0,1	168,104,162	0,0,0	155,111,156	263	99
1209	58,48,121	9,6,13	97,69,111	7,6,9	276	99
1210	6,1,5	0,0,0	10,0,3	1,0,2	193	99
1213	6,3,3	106,61,92	2,4,0	99,62,122	199	99
1214	2,0,0	57,58,75	0,3,0	95,38,86	195	99
1215	2,0,0	47,48,71	0,0,0	53,29,54	174	99
1217	1,7,10	13,13,20	8,4,5	25,5,19	209	99
